market_ID,vendor_ID,City,Health_unit,Yearround,Visit_date,Visit_month,Visit_day,Location,Public_private,no_vendors,no_TCSfood_vendors,communal_sinks,electrical_access,pet_signs,pets_visible,no_vendors_working,time_start,vendor_roles,TCS_rawmeat,TCS_rtemeat,TCS_preparedfood,TCS_produce,TCS_sprouts,TCS_cheese_dairy,TCS_eggs,TCS_cider_juice,FS_info,FS_info_description,Visible_handwashing_station,Visible_sanitizer,Visible_trashcan_lid,Visible_trashcan_nolid,Visible_trashcan,Visible_none,Clean_contact_surfaces,Food_off_ground,Protect_sneeze,Protect_mesh,Protect_plastic,Protect_coolers,Protect_covered,Protect_none_forsome,Protect_atleastone,Rawmeats_separate,Coldholding_foods_sold,Cold_units,Cold_coolers,Cold_ice,Cold_none_forsome,Coldholding_thermometers,Hotholding_foods_sold,Hot_units,Hot_grill,Hot_none_forsome,Hotholding_thermometers,Cooking_thermometeres,Food_samples,TCSfood_samples,Sample_types,Samples_singleservingitems,gender,vendor_cleanattire,vendor_hair,vendor_healthy,beh_handle_food,beh_cash,beh_waste,beh_dishes,beh_phone,beh_belongings,beh_pickup,beh_touchface,beh_eatdrink,beh_smoke,beh_animals,beh_coughsneeze,transactions,handwashing_attempts,handwashing_adequate,sanitizer_use,Handle_hands,Handle_gloves,Handle_tongs,Handle_napkin_plastic,gloves_changed,end_time
34,275.0,Etobicoke,Toronto,No,2018-08-15,August,Wednesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",19,8,Yes,Yes,No,Yes,2.0,16:18:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,1.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,No,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,16:28:00
34,276.0,Etobicoke,Toronto,No,2018-08-15,August,Wednesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",19,8,Yes,Yes,No,Yes,2.0,16:00:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,1.0,0.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Yes,Yes,1.0,1.0,0.0,0.0,Can't tell,Yes,1.0,1.0,0.0,Can't tell,No,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,16:10:00
34,277.0,Etobicoke,Toronto,No,2018-08-15,August,Wednesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",19,8,Yes,Yes,No,Yes,2.0,15:50:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,16:00:00
34,278.0,Etobicoke,Toronto,No,2018-08-15,August,Wednesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",19,8,Yes,Yes,No,Yes,1.0,16:08:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,,0.0,1.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Cheese,No,Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,16:18:00
35,279.0,Toronto,Toronto,No,2018-08-15,August,Wednesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",6,1,No,No,No,Yes,2.0,17:36:00,Multiple work roles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Smoked meat,"Yes, for all samples",Female,Yes,No,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,17:57:00
36,280.0,North York,Toronto,No,2018-08-17,August,Friday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",11,6,Yes,No,No,No,1.0,11:00:00,Multiple work roles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,1.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,0.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:21:00
36,281.0,North York,Toronto,No,2018-08-17,August,Friday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",11,6,Yes,No,No,No,2.0,11:13:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",No,0.0,0.0,0.0,0.0,N/a - no foods are being sold that require cold-holding temperature control,Yes,0.0,0.0,1.0,No,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,No,Yes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,11:23:00
36,282.0,North York,Toronto,No,2018-08-17,August,Friday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",11,6,Yes,No,No,No,1.0,11:23:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,1.0,0.0,1.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Yes,Yes,0.0,1.0,0.0,0.0,Can't tell,Yes,0.0,1.0,1.0,Can't tell,No,No,No,,N/a - no food samples are offerred,Female,Yes,No,Yes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,11:37:00
36,283.0,North York,Toronto,No,2018-08-17,August,Friday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",11,6,Yes,No,No,No,2.0,11:13:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",No,0.0,0.0,0.0,0.0,N/a - no foods are being sold that require cold-holding temperature control,Yes,0.0,0.0,1.0,No,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,No,Yes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,11:23:00
36,284.0,North York,Toronto,No,2018-08-17,August,Friday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",11,6,Yes,No,No,No,1.0,11:07:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:17:00
36,285.0,North York,Toronto,No,2018-08-17,August,Friday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",11,6,Yes,No,No,No,2.0,11:30:00,Multiple work roles,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,No,,1.0,1.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,1.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Cured meat ,No,Male,Yes,No,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:40:00
37,286.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,2.0,12:54:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Yes,Yes,0.0,1.0,0.0,1.0,Can't tell,Yes,1.0,1.0,1.0,Can't tell,No,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13:05:00
37,287.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,3.0,12:51:00,Single work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,Yes,1.0,1.0,1.0,No,No,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13:01:00
37,288.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,2.0,12:07:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,0.0,1.0,No,Yes,0.0,1.0,0.0,No,No,No,No,,N/a - no food samples are offerred,Female,Yes,No,Yes,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,12:23:00
37,289.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,1.0,09:57:00,Multiple work roles,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Yes,Yes,1.0,1.0,1.0,0.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:07:00
37,290.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,1.0,10:37:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:47:00
37,291.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,1.0,10:37:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,,0.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Cheese,"Yes, for all samples",Male,Yes,No,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,10:47:00
37,292.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,2.0,10:49:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Grape tomatoes,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:59:00
37,293.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,1.0,10:57:00,Multiple work roles,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:09:00
37,294.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,1.0,10:49:00,Multiple work roles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Yes,Yes,1.0,0.0,0.0,0.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:11:00
37,295.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,3.0,11:05:00,Multiple work roles,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Yes,Yes,1.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:15:00
37,296.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,2.0,11:15:00,Multiple work roles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Yes,Yes,1.0,1.0,0.0,0.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:25:00
37,297.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,1.0,11:27:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,0.0,1.0,No,Yes,0.0,0.0,1.0,No,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,11:37:00
37,298.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,1.0,11:15:00,Multiple work roles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,1.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Yes,Yes,1.0,1.0,0.0,0.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:43:00
37,299.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,1.0,11:37:00,Multiple work roles,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,1.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:47:00
37,300.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,1.0,11:41:00,Multiple work roles,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,1.0,0.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:51:00
37,301.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,2.0,11:54:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,1.0,No,Yes,0.0,1.0,0.0,No,No,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12:04:00
37,302.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,2.0,11:51:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Yes,Yes,0.0,1.0,0.0,1.0,Can't tell,Yes,1.0,1.0,1.0,Can't tell,No,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,12:01:00
37,303.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,3.0,12:07:00,Multiple work roles,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Yes,Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,No,Yes,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12:17:00
37,304.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,2.0,12:17:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,No,Yes,0.0,1.0,1.0,No,No,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,12:27:00
37,305.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,2.0,12:23:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,0.0,Can't tell,Yes,1.0,1.0,0.0,Can't tell,Can't tell,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,12:33:00
37,306.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,,12:33:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Yes,Yes,0.0,1.0,0.0,1.0,Can't tell,Yes,0.0,1.0,1.0,No,No,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,12:43:00
37,307.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,2.0,12:38:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,No,Yes,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,Yes,1.0,1.0,1.0,Can't tell,No,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12:48:00
37,308.0,Toronto,Toronto,Yes,2018-08-18,August,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",54,36,Yes,Yes,No,Yes,1.0,12:43:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,1.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Pesto with crackers ,No,Female,Yes,Yes,Yes,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,12:53:00
